SSDA Sea & Sun Technology's Standard Data Acquisition software package rev. 228 28.06.2018
C:\USERS\ZBPM\DESKTOP\SST_SDA\CONFIG\CTM1632.SPJ
22 kwiecieñ 2022 09:02:49
                                                                              
                                                                              
                                                                              
                                                                              
                                                                              
                                                                              
                                                                              
                                                                              
                                                                              
                                                                              
                                                                              
                                                                              
StandardDataAcquisition SDA (C)opyright by T. Finger 1999-2018

001 CTM1632 001  P  Press  dbar -6.44386300000E+0001  8.84972000000E-0003  1.17030000000E-0010  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000 
001 CTM1632 002  N   Temp    °C -2.37860000000E+0000  5.90807000000E-0004  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000 
001 CTM1632 003  N  rCond digit  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000 
001 CTM1632 004 VO4 rawO2    mV -1.23972000000E-0001  1.00078000000E-0002  1.00800000000E+0003  1.00000000000E+0000  3.80000000000E-0001  9.48561000000E-0001 
001 CTM1632 005 N24  T_iS    °C -1.00136000000E+0001  9.99256000000E-0004 -1.94736000000E-0001  9.89081000000E-0001  0.00000000000E+0000  0.00000000000E+0000 
001 CTM1632 006 N24 Chl_A  µg/l -4.83376000000E-0003  7.69314000000E-0005 -7.40000000000E-0001  2.41104000000E+0001  0.00000000000E+0000  0.00000000000E+0000 
001 CTM1632 007  N  Vbatt  Volt  2.30431000000E-0002  1.62150000000E-0002  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000 

C:\Users\zbpm\Desktop\SnondaCDT\Dane sonda 22.04.2022\dane04.22_9.SRD
Lines :       1373
;
;   Vbatt    Chl_A    Press     Temp     T_iS    rawO2      O_P      sat    DO_mg     Cond    CAP25    SALIN    SIGMA    SOUND      IntD      IntD 
;  [ Volt]  [ µg/l]  [ dbar]  [   °C]  [   °C]  [   mV]  [  hPa]  [    %]  [ mg/l]  [mS/cm]  [mS/cm]  [  PSU]  [kg/m3]  [  m/s]   [ Date]   [ Date]
;
    11.70,    0.42,   -0.11,  10.821,  11.414,  207.91,  196.85,   94.48,   10.30,  -0.003,  -0.004,   0.007,  -0.370, 1450.51,2022-04-07,09:33:29
    11.70,    0.45,   -0.11,  10.821,  11.415,  207.91,  196.85,   94.48,   10.30,  -0.003,  -0.004,   0.007,  -0.370, 1450.51,2022-04-07,09:33:29
    11.70,    0.43,   -0.11,  10.821,  11.423,  207.64,  196.60,   94.36,   10.29,  -0.003,  -0.004,   0.007,  -0.370, 1450.51,2022-04-07,09:33:29
    11.71,    0.39,   -0.11,  10.816,  11.422,  207.64,  196.60,   94.36,   10.29,  -0.004,  -0.006,   0.007,  -0.369, 1450.50,2022-04-07,09:33:29
    11.67,    0.37,   -0.12,  10.807,  11.415,  207.51,  196.47,   94.30,   10.28,  -0.003,  -0.004,   0.007,  -0.369, 1450.46,2022-04-07,09:33:29
    11.70,    0.39,   -0.11,  10.797,  11.415,  207.51,  196.47,   94.30,   10.28,  -0.002,  -0.003,   0.006,  -0.368, 1450.42,2022-04-07,09:33:29
    11.68,    0.38,   -0.10,  10.787,  11.408,  207.59,  196.55,   94.33,   10.29,  -0.003,  -0.004,   0.007,  -0.367, 1450.38,2022-04-07,09:33:29
    11.68,    0.38,   -0.10,  10.775,  11.406,  207.80,  196.75,   94.43,   10.30,  -0.003,  -0.004,   0.007,  -0.366, 1450.33,2022-04-07,09:33:30
    11.70,    0.40,   -0.11,  10.759,  11.405,  207.77,  196.72,   94.41,   10.30,  -0.003,  -0.004,   0.007,  -0.364, 1450.27,2022-04-07,09:33:30
    11.70,    0.38,   -0.10,  10.748,  11.404,  207.77,  196.72,   94.41,   10.30,  -0.003,  -0.004,   0.007,  -0.363, 1450.23,2022-04-07,09:33:30
    11.70,    0.37,   -0.11,  10.737,  11.404,  207.77,  196.72,   94.41,   10.30,  -0.003,  -0.004,   0.007,  -0.362, 1450.19,2022-04-07,09:33:30
    11.68,    0.36,   -0.10,  10.727,  11.395,  207.87,  196.81,   94.46,   10.30,  -0.003,  -0.004,   0.006,  -0.361, 1450.15,2022-04-07,09:33:30
    11.70,    0.35,   -0.11,  10.720,  11.394,  207.86,  196.80,   94.45,   10.30,  -0.003,  -0.004,   0.006,  -0.360, 1450.12,2022-04-07,09:33:30
    11.70,    0.35,   -0.10,  10.716,  11.381,  207.80,  196.75,   94.43,   10.30,  -0.004,  -0.006,   0.007,  -0.360, 1450.11,2022-04-07,09:33:30
    11.70,    0.34,   -0.10,  10.715,  11.381,  207.80,  196.75,   94.43,   10.30,  -0.003,  -0.004,   0.006,  -0.360, 1450.10,2022-04-07,09:33:30
    11.70,    0.34,   -0.10,  10.715,  11.389,  207.73,  196.68,   94.40,   10.30,  -0.004,  -0.006,   0.007,  -0.359, 1450.10,2022-04-07,09:33:31
    11.70,    0.36,   -0.12,  10.708,  11.390,  207.72,  196.67,   94.39,   10.30,  -0.003,  -0.004,   0.006,  -0.359, 1450.07,2022-04-07,09:33:31
    11.70,    0.36,   -0.10,  10.698,  11.385,  207.70,  196.65,   94.38,   10.30,  -0.003,  -0.004,   0.006,  -0.358, 1450.04,2022-04-07,09:33:31
    11.68,    0.35,   -0.10,  10.692,  11.385,  207.69,  196.64,   94.38,   10.30,  -0.003,  -0.004,   0.006,  -0.358, 1450.01,2022-04-07,09:33:31
    11.68,    0.35,   -0.09,  10.688,  11.381,  207.69,  196.64,   94.38,   10.30,  -0.003,  -0.004,   0.006,  -0.357, 1449.99,2022-04-07,09:33:31
    11.70,    0.33,   -0.10,  10.685,  11.374,  207.82,  196.77,   94.44,   10.31,  -0.003,  -0.004,   0.006,  -0.357, 1449.98,2022-04-07,09:33:31
    11.70,    0.34,   -0.10,  10.681,  11.375,  207.81,  196.76,   94.43,   10.31,  -0.003,  -0.004,   0.006,  -0.357, 1449.97,2022-04-07,09:33:31
    11.68,    0.35,   -0.09,  10.681,  11.368,  207.73,  196.68,   94.39,   10.30,  -0.003,  -0.004,   0.006,  -0.356, 1449.97,2022-04-07,09:33:31
    11.68,    0.37,   -0.10,  10.686,  11.369,  207.72,  196.67,   94.39,   10.30,  -0.003,  -0.004,   0.006,  -0.357, 1449.99,2022-04-07,09:33:32
    11.71,    0.41,   -0.10,  10.696,  11.375,  207.83,  196.78,   94.44,   10.31,  -0.004,  -0.006,   0.007,  -0.358, 1450.03,2022-04-07,09:33:32
    11.71,    0.42,   -0.09,  10.709,  11.374,  207.83,  196.78,   94.44,   10.31,  -0.004,  -0.006,   0.007,  -0.359, 1450.08,2022-04-07,09:33:32
    11.68,    0.41,   -0.09,  10.723,  11.363,  207.67,  196.62,   94.37,   10.30,  -0.003,  -0.004,   0.006,  -0.361, 1450.13,2022-04-07,09:33:32
    11.71,    0.39,   -0.09,  10.734,  11.364,  207.67,  196.62,   94.37,   10.30,  -0.003,  -0.004,   0.007,  -0.362, 1450.17,2022-04-07,09:33:32
    11.70,    0.37,   -0.09,  10.734,  11.380,  207.73,  196.68,   94.39,   10.30,  -0.003,  -0.004,   0.007,  -0.362, 1450.18,2022-04-07,09:33:32
    11.68,    0.35,   -0.10,  10.729,  11.382,  207.75,  196.70,   94.40,   10.30,  -0.003,  -0.004,   0.006,  -0.361, 1450.16,2022-04-07,09:33:32
    11.70,    0.34,   -0.09,  10.723,  11.382,  207.74,  196.69,   94.40,   10.30,  -0.003,  -0.004,   0.006,  -0.361, 1450.13,2022-04-07,09:33:32
    11.70,    0.34,   -0.09,  10.718,  11.382,  207.85,  196.80,   94.45,   10.31,  -0.002,  -0.003,   0.006,  -0.361, 1450.11,2022-04-07,09:33:32
    11.68,    0.35,   -0.09,  10.715,  11.381,  207.85,  196.80,   94.45,   10.31,  -0.003,  -0.004,   0.006,  -0.360, 1450.10,2022-04-07,09:33:33
    11.70,    0.36,   -0.10,  10.712,  11.372,  207.66,  196.61,   94.36,   10.30,  -0.003,  -0.004,   0.006,  -0.360, 1450.09,2022-04-07,09:33:33
    11.71,    0.36,   -0.10,  10.705,  11.372,  207.65,  196.61,   94.36,   10.30,  -0.003,  -0.004,   0.006,  -0.359, 1450.06,2022-04-07,09:33:33
    11.68,    0.37,   -0.09,  10.696,  11.371,  207.41,  196.38,   94.25,   10.29,  -0.003,  -0.004,   0.006,  -0.358, 1450.03,2022-04-07,09:33:33
    11.68,    0.36,   -0.09,  10.682,  11.372,  207.41,  196.38,   94.25,   10.29,  -0.002,  -0.003,   0.006,  -0.357, 1449.97,2022-04-07,09:33:33
    11.71,    0.37,   -0.10,  10.676,  11.369,  207.66,  196.61,   94.36,   10.30,  -0.003,  -0.004,   0.006,  -0.356, 1449.95,2022-04-07,09:33:33
    11.73,    0.40,   -0.09,  10.674,  11.368,  207.67,  196.62,   94.37,   10.30,  -0.003,  -0.004,   0.006,  -0.356, 1449.94,2022-04-07,09:33:33
    11.70,    0.42,   -0.09,  10.672,  11.354,  208.06,  196.99,   94.54,   10.32,  -0.003,  -0.004,   0.006,  -0.356, 1449.93,2022-04-07,09:33:33
    11.68,    0.42,   -0.10,  10.672,  11.354,  208.06,  196.99,   94.54,   10.32,  -0.003,  -0.004,   0.006,  -0.356, 1449.93,2022-04-07,09:33:34
    11.70,    0.42,   -0.09,  10.676,  11.338,  208.03,  196.97,   94.53,   10.32,  -0.003,  -0.004,   0.006,  -0.356, 1449.95,2022-04-07,09:33:34
    11.70,    0.38,   -0.09,  10.685,  11.338,  208.01,  196.95,   94.52,   10.32,  -0.003,  -0.004,   0.006,  -0.357, 1449.98,2022-04-07,09:33:34
    11.68,    0.36,   -0.09,  10.698,  11.338,  208.02,  196.96,   94.52,   10.32,  -0.003,  -0.004,   0.006,  -0.358, 1450.04,2022-04-07,09:33:34
    11.68,    0.39,   -0.09,  10.710,  11.354,  207.87,  196.81,   94.46,   10.31,  -0.003,  -0.004,   0.006,  -0.359, 1450.08,2022-04-07,09:33:34
    11.68,    0.39,   -0.09,  10.718,  11.354,  207.88,  196.82,   94.46,   10.31,  -0.003,  -0.004,   0.006,  -0.360, 1450.11,2022-04-07,09:33:34
    11.71,    0.26,   -0.09,  10.723,  11.355,  207.79,  196.74,   94.42,   10.31,  -0.003,  -0.004,   0.006,  -0.361, 1450.13,2022-04-07,09:33:34
    11.70,    0.13,   -0.10,  10.728,  11.355,  207.79,  196.74,   94.42,   10.31,  -0.003,  -0.004,   0.006,  -0.361, 1450.15,2022-04-07,09:33:34
    11.68,    0.07,   -0.09,  10.735,  11.351,  207.90,  196.84,   94.47,   10.32,  -0.003,  -0.004,   0.007,  -0.362, 1450.18,2022-04-07,09:33:34
    11.70,    0.17,   -0.09,  10.744,  11.351,  207.90,  196.84,   94.47,   10.32,  -0.003,  -0.004,   0.007,  -0.363, 1450.21,2022-04-07,09:33:35
    11.68,    0.17,   -0.10,  10.756,  11.361,  207.70,  196.65,   94.38,   10.30,  -0.003,  -0.004,   0.007,  -0.364, 1450.26,2022-04-07,09:33:35
    11.68,    0.15,   -0.09,  10.771,  11.361,  207.68,  196.63,   94.37,   10.30,  -0.003,  -0.004,   0.007,  -0.365, 1450.32,2022-04-07,09:33:35
    11.68,    0.12,   -0.09,  10.785,  11.358,  207.99,  196.93,   94.51,   10.32,  -0.003,  -0.004,   0.007,  -0.367, 1450.37,2022-04-07,09:33:35
    11.70,    0.05,   -0.10,  10.799,  11.358,  208.00,  196.94,   94.52,   10.32,  -0.003,  -0.004,   0.007,  -0.368, 1450.43,2022-04-07,09:33:35
    11.68,    0.04,   -0.09,  10.809,  11.368,  207.97,  196.91,   94.50,   10.31,  -0.003,  -0.004,   0.007,  -0.369, 1450.47,2022-04-07,09:33:35
    11.68,    0.03,   -0.09,  10.816,  11.368,  207.97,  196.91,   94.50,   10.31,  -0.003,  -0.004,   0.007,  -0.370, 1450.50,2022-04-07,09:33:35
    11.68,    0.08,   -0.09,  10.824,  11.368,  207.98,  196.92,   94.51,   10.32,  -0.003,  -0.004,   0.007,  -0.371, 1450.53,2022-04-07,09:33:35
    11.68,    0.23,   -0.09,  10.832,  11.367,  207.92,  196.86,   94.48,   10.31,  -0.003,  -0.004,   0.007,  -0.371, 1450.56,2022-04-07,09:33:36
    11.68,    0.39,   -0.09,  10.838,  11.367,  207.91,  196.85,   94.48,   10.31,  -0.003,  -0.004,   0.007,  -0.372, 1450.58,2022-04-07,09:33:36
    11.65,    0.43,   -0.09,  10.842,  11.366,  207.82,  196.77,   94.43,   10.31,  -0.002,  -0.003,   0.006,  -0.373, 1450.60,2022-04-07,09:33:36
    11.68,    0.41,   -0.09,  10.846,  11.366,  207.81,  196.76,   94.43,   10.31,  -0.003,  -0.004,   0.007,  -0.373, 1450.61,2022-04-07,09:33:36
    11.71,    0.32,   -0.09,  10.844,  11.374,  207.53,  196.49,   94.30,   10.29,  -0.003,  -0.004,   0.007,  -0.372, 1450.60,2022-04-07,09:33:36
    11.71,    0.30,   -0.09,  10.835,  11.375,  207.52,  196.48,   94.30,   10.29,  -0.003,  -0.004,   0.007,  -0.372, 1450.57,2022-04-07,09:33:36
    11.68,    0.34,   -0.10,  10.822,  11.369,  207.68,  196.63,   94.37,   10.30,  -0.003,  -0.004,   0.007,  -0.370, 1450.52,2022-04-07,09:33:36
    11.71,    0.38,   -0.09,  10.808,  11.369,  207.68,  196.63,   94.37,   10.30,  -0.003,  -0.004,   0.007,  -0.369, 1450.46,2022-04-07,09:33:36
    11.70,    0.35,   -0.09,  10.795,  11.367,  207.90,  196.84,   94.47,   10.31,  -0.003,  -0.004,   0.007,  -0.368, 1450.41,2022-04-07,09:33:37
    11.70,    0.34,   -0.09,  10.793,  11.367,  207.89,  196.83,   94.47,   10.31,  -0.003,  -0.004,   0.007,  -0.367, 1450.40,2022-04-07,09:33:37
    11.70,    0.31,   -0.09,  10.792,  11.359,  207.58,  196.54,   94.32,   10.30,  -0.004,  -0.006,   0.007,  -0.367, 1450.40,2022-04-07,09:33:37
    11.70,    0.23,   -0.10,  10.786,  11.359,  207.52,  196.48,   94.30,   10.29,  -0.002,  -0.003,   0.006,  -0.367, 1450.38,2022-04-07,09:33:37
    11.68,    0.18,   -0.09,  10.779,  11.356,  207.72,  196.67,   94.39,   10.31,  -0.003,  -0.004,   0.007,  -0.366, 1450.35,2022-04-07,09:33:37
    11.70,    0.14,   -0.09,  10.767,  11.355,  207.83,  196.78,   94.44,   10.31,  -0.003,  -0.004,   0.007,  -0.365, 1450.30,2022-04-07,09:33:37
    11.70,    0.12,   -0.09,  10.754,  11.355,  207.84,  196.79,   94.44,   10.31,  -0.003,  -0.004,   0.007,  -0.364, 1450.25,2022-04-07,09:33:37
    11.71,    0.07,   -0.09,  10.745,  11.338,  207.92,  196.86,   94.48,   10.32,  -0.003,  -0.004,   0.007,  -0.363, 1450.22,2022-04-07,09:33:37
    11.70,    0.04,   -0.09,  10.740,  11.337,  207.92,  196.86,   94.48,   10.32,  -0.004,  -0.006,   0.007,  -0.362, 1450.20,2022-04-07,09:33:37
    11.68,    0.21,   -0.09,  10.737,  11.324,  207.89,  196.83,   94.46,   10.32,  -0.003,  -0.004,   0.007,  -0.362, 1450.19,2022-04-07,09:33:38
    11.68,    0.38,   -0.09,  10.737,  11.324,  207.90,  196.84,   94.47,   10.32,  -0.003,  -0.004,   0.007,  -0.362, 1450.19,2022-04-07,09:33:38
    11.68,    0.55,   -0.09,  10.739,  11.320,  207.60,  196.56,   94.33,   10.31,  -0.003,  -0.004,   0.007,  -0.362, 1450.19,2022-04-07,09:33:38
    11.70,    0.63,   -0.09,  10.741,  11.319,  207.58,  196.54,   94.32,   10.31,  -0.003,  -0.004,   0.007,  -0.362, 1450.20,2022-04-07,09:33:38
    11.70,    0.55,   -0.09,  10.740,  11.303,  207.86,  196.80,   94.45,   10.32,  -0.003,  -0.004,   0.007,  -0.362, 1450.20,2022-04-07,09:33:38
    11.71,    0.22,   -0.09,  10.737,  11.303,  207.91,  196.85,   94.47,   10.33,  -0.003,  -0.004,   0.007,  -0.362, 1450.19,2022-04-07,09:33:38
    11.68,    0.10,   -0.09,  10.736,  11.300,  207.88,  196.82,   94.46,   10.33,  -0.002,  -0.003,   0.006,  -0.362, 1450.18,2022-04-07,09:33:38
    11.68,    0.08,   -0.09,  10.734,  11.300,  207.88,  196.82,   94.46,   10.33,  -0.003,  -0.004,   0.007,  -0.362, 1450.18,2022-04-07,09:33:38
    11.68,    0.10,   -0.10,  10.733,  11.289,  207.87,  196.81,   94.45,   10.33,  -0.003,  -0.004,   0.007,  -0.362, 1450.17,2022-04-07,09:33:39
    11.70,    0.11,   -0.09,  10.731,  11.285,  207.86,  196.80,   94.45,   10.33,  -0.003,  -0.004,   0.007,  -0.361, 1450.16,2022-04-07,09:33:39
    11.70,    0.11,   -0.09,  10.730,  11.284,  207.86,  196.80,   94.45,   10.33,  -0.002,  -0.003,   0.006,  -0.362, 1450.16,2022-04-07,09:33:39
    11.68,    0.15,   -0.09,  10.728,  11.260,  207.84,  196.79,   94.43,   10.33,  -0.003,  -0.004,   0.006,  -0.361, 1450.15,2022-04-07,09:33:39
    11.70,    0.29,   -0.09,  10.727,  11.260,  207.84,  196.79,   94.43,   10.33,  -0.003,  -0.004,   0.006,  -0.361, 1450.15,2022-04-07,09:33:39
    11.68,    0.39,   -0.10,  10.727,  11.253,  207.88,  196.82,   94.45,   10.34,  -0.003,  -0.004,   0.006,  -0.361, 1450.15,2022-04-07,09:33:39
    11.71,    0.41,   -0.09,  10.725,  11.254,  207.88,  196.82,   94.45,   10.34,  -0.003,  -0.004,   0.006,  -0.361, 1450.14,2022-04-07,09:33:39
    11.70,    0.37,   -0.09,  10.723,  11.245,  207.99,  196.93,   94.50,   10.34,  -0.003,  -0.004,   0.006,  -0.361, 1450.13,2022-04-07,09:33:39
    11.71,    0.30,   -0.09,  10.720,  11.245,  208.00,  196.94,   94.51,   10.34,  -0.002,  -0.003,   0.006,  -0.361, 1450.12,2022-04-07,09:33:39
    11.68,    0.22,   -0.09,  10.718,  11.239,  208.07,  197.00,   94.54,   10.35,  -0.003,  -0.004,   0.006,  -0.360, 1450.11,2022-04-07,09:33:40
    11.71,    0.15,   -0.09,  10.715,  11.237,  208.13,  197.06,   94.56,   10.35,  -0.003,  -0.004,   0.006,  -0.360, 1450.10,2022-04-07,09:33:40
    11.70,    0.12,   -0.10,  10.714,  11.246,  208.10,  197.03,   94.55,   10.35,  -0.003,  -0.004,   0.006,  -0.360, 1450.10,2022-04-07,09:33:40
    11.71,    0.13,   -0.10,  10.714,  11.246,  208.11,  197.04,   94.56,   10.35,  -0.003,  -0.004,   0.006,  -0.360, 1450.10,2022-04-07,09:33:40
    11.70,    0.15,   -0.09,  10.714,  11.246,  207.97,  196.91,   94.49,   10.34,  -0.003,  -0.004,   0.006,  -0.360, 1450.10,2022-04-07,09:33:40
    11.68,    0.15,   -0.09,  10.714,  11.245,  207.94,  196.88,   94.48,   10.34,  -0.003,  -0.004,   0.006,  -0.360, 1450.10,2022-04-07,09:33:40
    11.70,    0.16,   -0.09,  10.712,  11.246,  207.93,  196.87,   94.47,   10.34,  -0.003,  -0.004,   0.006,  -0.360, 1450.09,2022-04-07,09:33:40
    11.70,    0.18,   -0.09,  10.707,  11.253,  208.08,  197.01,   94.54,   10.35,  -0.003,  -0.004,   0.006,  -0.359, 1450.07,2022-04-07,09:33:40
    11.70,    0.17,   -0.09,  10.701,  11.253,  208.08,  197.01,   94.54,   10.35,  -0.002,  -0.003,   0.006,  -0.359, 1450.04,2022-04-07,09:33:41
    11.67,    0.15,   -0.10,  10.696,  11.238,  207.95,  196.89,   94.48,   10.34,  -0.003,  -0.004,   0.006,  -0.358, 1450.03,2022-04-07,09:33:41
    11.71,    0.14,   -0.09,  10.695,  11.237,  207.95,  196.89,   94.48,   10.34,  -0.003,  -0.004,   0.006,  -0.358, 1450.02,2022-04-07,09:33:41
    11.70,    0.13,   -0.09,  10.699,  11.233,  208.13,  197.06,   94.56,   10.35,  -0.003,  -0.004,   0.006,  -0.358, 1450.04,2022-04-07,09:33:41
    11.70,    0.12,   -0.09,  10.704,  11.232,  208.15,  197.08,   94.57,   10.35,  -0.003,  -0.004,   0.006,  -0.359, 1450.06,2022-04-07,09:33:41
    11.71,    0.11,   -0.10,  10.707,  11.230,  208.14,  197.07,   94.57,   10.35,  -0.003,  -0.004,   0.006,  -0.359, 1450.07,2022-04-07,09:33:41
    11.70,    0.11,   -0.09,  10.714,  11.230,  208.02,  196.96,   94.51,   10.35,  -0.003,  -0.004,   0.006,  -0.360, 1450.10,2022-04-07,09:33:41
    11.70,    0.14,   -0.09,  10.725,  11.229,  208.03,  196.97,   94.52,   10.35,  -0.004,  -0.006,   0.007,  -0.360, 1450.14,2022-04-07,09:33:41
    11.71,    0.16,   -0.09,  10.739,  11.222,  208.56,  197.47,   94.76,   10.38,  -0.003,  -0.004,   0.007,  -0.362, 1450.19,2022-04-07,09:33:41
    11.70,    0.17,   -0.09,  10.759,  11.222,  208.57,  197.48,   94.76,   10.38,  -0.003,  -0.004,   0.007,  -0.364, 1450.27,2022-04-07,09:33:42
    11.70,    0.18,   -0.09,  10.773,  11.237,  207.94,  196.88,   94.48,   10.34,  -0.004,  -0.006,   0.007,  -0.365, 1450.33,2022-04-07,09:33:42
    11.68,    0.19,   -0.10,  10.789,  11.237,  207.95,  196.89,   94.48,   10.34,  -0.003,  -0.004,   0.007,  -0.367, 1450.39,2022-04-07,09:33:42
    11.70,    0.20,   -0.09,  10.807,  11.232,  208.37,  197.29,   94.67,   10.37,  -0.003,  -0.004,   0.007,  -0.369, 1450.46,2022-04-07,09:33:42
    11.73,    0.22,   -0.09,  10.827,  11.233,  208.37,  197.29,   94.67,   10.37,  -0.003,  -0.004,   0.007,  -0.371, 1450.54,2022-04-07,09:33:42
    11.70,    0.23,   -0.09,  10.848,  11.247,  208.29,  197.21,   94.64,   10.36,  -0.003,  -0.004,   0.007,  -0.373, 1450.62,2022-04-07,09:33:42
    11.68,    0.22,   -0.09,  10.868,  11.248,  208.28,  197.20,   94.63,   10.36,  -0.004,  -0.006,   0.007,  -0.374, 1450.70,2022-04-07,09:33:42
    11.68,    0.21,   -0.09,  10.884,  11.246,  208.28,  197.20,   94.63,   10.36,  -0.003,  -0.004,   0.007,  -0.377, 1450.76,2022-04-07,09:33:42
    11.70,    0.21,   -0.09,  10.898,  11.243,  208.09,  197.02,   94.55,   10.35,  -0.003,  -0.004,   0.007,  -0.378, 1450.81,2022-04-07,09:33:42
    11.70,    0.24,   -0.09,  10.903,  11.243,  208.08,  197.01,   94.54,   10.35,  -0.003,  -0.004,   0.007,  -0.378, 1450.83,2022-04-07,09:33:43
    11.70,    0.27,   -0.09,  10.905,  11.251,  208.33,  197.25,   94.66,   10.36,  -0.003,  -0.004,   0.007,  -0.379, 1450.84,2022-04-07,09:33:43
    11.70,    0.35,   -0.09,  10.907,  11.250,  208.32,  197.24,   94.65,   10.36,  -0.003,  -0.004,   0.007,  -0.379, 1450.85,2022-04-07,09:33:43
    11.68,    0.45,   -0.09,  10.905,  11.247,  208.10,  197.03,   94.55,   10.35,  -0.003,  -0.004,   0.007,  -0.379, 1450.84,2022-04-07,09:33:43
    11.71,    0.47,   -0.10,  10.909,  11.248,  208.09,  197.02,   94.55,   10.35,  -0.003,  -0.004,   0.007,  -0.379, 1450.86,2022-04-07,09:33:43
    11.70,    0.44,   -0.10,  10.925,  11.235,  207.35,  196.32,   94.21,   10.31,  -0.003,  -0.004,   0.007,  -0.381, 1450.92,2022-04-07,09:33:43
    11.70,    0.42,   -0.10,  10.939,  11.235,  207.34,  196.31,   94.20,   10.31,  -0.002,  -0.003,   0.006,  -0.382, 1450.97,2022-04-07,09:33:43
    11.68,    0.35,   -0.09,  10.958,  11.241,  207.76,  196.71,   94.40,   10.33,  -0.002,  -0.003,   0.006,  -0.384, 1451.05,2022-04-07,09:33:43
    11.71,    0.27,   -0.09,  10.976,  11.240,  207.78,  196.73,   94.41,   10.33,  -0.003,  -0.004,   0.007,  -0.386, 1451.12,2022-04-07,09:33:44
    11.70,    0.28,   -0.09,  10.991,  11.237,  208.15,  197.08,   94.57,   10.35,  -0.003,  -0.004,   0.007,  -0.387, 1451.18,2022-04-07,09:33:44
    11.71,    0.38,   -0.09,  11.008,  11.237,  208.24,  197.17,   94.62,   10.36,  -0.003,  -0.004,   0.007,  -0.389, 1451.24,2022-04-07,09:33:44
    11.68,    0.47,   -0.10,  11.023,  11.237,  208.25,  197.17,   94.62,   10.36,  -0.003,  -0.004,   0.007,  -0.390, 1451.30,2022-04-07,09:33:44
    11.68,    0.51,   -0.09,  11.035,  11.241,  208.23,  197.16,   94.61,   10.36,  -0.003,  -0.004,   0.007,  -0.392, 1451.34,2022-04-07,09:33:44
    11.70,    0.53,   -0.11,  11.047,  11.241,  208.23,  197.16,   94.61,   10.36,  -0.002,  -0.003,   0.006,  -0.393, 1451.39,2022-04-07,09:33:44
    11.70,    0.55,   -0.09,  11.057,  11.237,  207.93,  196.87,   94.47,   10.34,  -0.003,  -0.004,   0.007,  -0.394, 1451.43,2022-04-07,09:33:44
    11.68,    0.59,   -0.10,  11.069,  11.238,  207.93,  196.87,   94.47,   10.34,  -0.003,  -0.004,   0.007,  -0.395, 1451.47,2022-04-07,09:33:44
    11.70,    0.58,   -0.11,  11.082,  11.243,  208.05,  196.98,   94.53,   10.35,  -0.003,  -0.004,   0.007,  -0.397, 1451.53,2022-04-07,09:33:45
    11.70,    0.57,   -0.09,  11.097,  11.242,  208.05,  196.99,   94.53,   10.35,  -0.003,  -0.004,   0.007,  -0.398, 1451.58,2022-04-07,09:33:45
    11.68,    0.55,   -0.09,  11.111,  11.247,  208.00,  196.94,   94.51,   10.34,  -0.003,  -0.004,   0.007,  -0.399, 1451.64,2022-04-07,09:33:45
    11.70,    0.59,   -0.10,  11.131,  11.247,  207.99,  196.93,   94.50,   10.34,  -0.003,  -0.004,   0.007,  -0.402, 1451.72,2022-04-07,09:33:45
    11.67,    0.61,   -0.09,  11.147,  11.269,  207.97,  196.91,   94.49,   10.34,  -0.003,  -0.004,   0.007,  -0.403, 1451.78,2022-04-07,09:33:45
    11.68,    0.62,   -0.10,  11.163,  11.269,  207.97,  196.91,   94.49,   10.34,  -0.003,  -0.004,   0.007,  -0.405, 1451.84,2022-04-07,09:33:45
    11.68,    0.65,   -0.09,  11.178,  11.277,  208.26,  197.18,   94.63,   10.35,  -0.003,  -0.004,   0.007,  -0.406, 1451.90,2022-04-07,09:33:45
    11.68,    0.72,   -0.10,  11.193,  11.279,  208.56,  197.47,   94.76,   10.36,  -0.002,  -0.003,   0.006,  -0.408, 1451.96,2022-04-07,09:33:45
    11.68,    0.79,   -0.10,  11.198,  11.278,  208.56,  197.47,   94.76,   10.36,  -0.002,  -0.003,   0.006,  -0.409, 1451.97,2022-04-07,09:33:45
    11.71,    0.79,   -0.09,  11.192,  11.294,  207.49,  196.45,   94.28,   10.31,  -0.003,  -0.004,   0.007,  -0.408, 1451.95,2022-04-07,09:33:46
    11.71,    1.10,   -0.10,  11.184,  11.295,  207.48,  196.44,   94.27,   10.31,  -0.004,  -0.006,   0.007,  -0.407, 1451.92,2022-04-07,09:33:46
    11.68,    1.65,   -0.10,  11.163,  11.297,  207.68,  196.63,   94.36,   10.32,  -0.003,  -0.004,   0.007,  -0.405, 1451.84,2022-04-07,09:33:46
    11.70,    1.96,   -0.09,  11.134,  11.298,  207.69,  196.64,   94.37,   10.32,  -0.003,  -0.004,   0.007,  -0.402, 1451.73,2022-04-07,09:33:46
