SSDA Sea & Sun Technology's Standard Data Acquisition software package rev. 228 28.06.2018;
C:\USERS\ZBPM\DESKTOP\SST_SDA\CONFIG\CTM1632.SPJ;
30.03.2022 13:03;
                                                                              ;
                                                                              ;
                                                                              ;
                                                                              ;
                                                                              ;
                                                                              ;
                                                                              ;
                                                                              ;
                                                                              ;
                                                                              ;
                                                                              ;
                                                                              ;
StandardDataAcquisition SDA (C)opyright by T. Finger 1999-2018;
;
001 CTM1632 001  P  Press  dbar -6.44386300000E+0001  8.84972000000E-0003  1.17030000000E-0010  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000 ;
001 CTM1632 002  N   Temp    °C -2.37860000000E+0000  5.90807000000E-0004  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000 ;
001 CTM1632 003  N  rCond digit  0.00000000000E+0000  1.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000 ;
001 CTM1632 004 VO4 rawO2    mV -1.23972000000E-0001  1.00078000000E-0002  1.00800000000E+0003  1.00000000000E+0000  3.80000000000E-0001  9.48561000000E-0001 ;
001 CTM1632 005 N24  T_iS    °C -1.00136000000E+0001  9.99256000000E-0004 -1.94736000000E-0001  9.89081000000E-0001  0.00000000000E+0000  0.00000000000E+0000 ;
001 CTM1632 006 N24 Chl_A  µg/l -4.83376000000E-0003  7.69314000000E-0005 -7.40000000000E-0001  2.41104000000E+0001  0.00000000000E+0000  0.00000000000E+0000 ;
001 CTM1632 007  N  Vbatt  Volt  2.30431000000E-0002  1.62150000000E-0002  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000  0.00000000000E+0000 ;
;
C:\Users\zbpm\Desktop\Dane sonda 30.03.2022\dane2.SRD;
Lines :       1086;
;
    11.68,    0.54,    0.36,   3.542,   2.791,  209.55,  198.41,   94.66,   12.79,  -0.004,  -0.008,   0.003,  -0.022, 1419.53,2022-03-14,09:52:35;
    11.68,    0.69,    0.36,   3.547,   2.791,  209.55,  198.41,   94.66,   12.79,  -0.003,  -0.006,   0.003,  -0.023, 1419.55,2022-03-14,09:52:35;
    11.67,    1.13,    0.37,   3.553,   2.787,  209.76,  198.61,   94.75,   12.80,  -0.004,  -0.008,   0.003,  -0.022, 1419.58,2022-03-14,09:52:35;
    11.65,    2.89,    0.35,   3.557,   2.787,  209.76,  198.61,   94.75,   12.80,  -0.004,  -0.008,   0.003,  -0.022, 1419.60,2022-03-14,09:52:35;
    11.65,    4.56,    0.36,   3.559,   2.790,  209.81,  198.66,   94.78,   12.81,  -0.004,  -0.008,   0.003,  -0.022, 1419.61,2022-03-14,09:52:35;
    11.67,    3.83,    0.36,   3.560,   2.791,  209.82,  198.67,   94.78,   12.81,  -0.004,  -0.008,   0.003,  -0.022, 1419.61,2022-03-14,09:52:36;
    11.68,    2.56,    0.35,   3.562,   2.796,  209.48,  198.35,   94.63,   12.78,  -0.004,  -0.008,   0.003,  -0.022, 1419.62,2022-03-14,09:52:36;
    11.68,    1.54,    0.37,   3.569,   2.795,  209.48,  198.35,   94.63,   12.78,  -0.004,  -0.008,   0.003,  -0.022, 1419.66,2022-03-14,09:52:36;
    11.67,    1.30,    0.37,   3.580,   2.808,  209.26,  198.14,   94.53,   12.77,  -0.004,  -0.008,   0.003,  -0.022, 1419.70,2022-03-14,09:52:36;
    11.65,    1.42,    0.36,   3.590,   2.808,  209.27,  198.15,   94.53,   12.77,  -0.003,  -0.006,   0.003,  -0.022, 1419.75,2022-03-14,09:52:36;
    11.67,    2.60,    0.37,   3.598,   2.806,  209.30,  198.18,   94.55,   12.77,  -0.004,  -0.008,   0.003,  -0.022, 1419.79,2022-03-14,09:52:36;
    11.65,    3.68,    0.36,   3.604,   2.805,  209.33,  198.20,   94.56,   12.77,  -0.004,  -0.008,   0.003,  -0.022, 1419.82,2022-03-14,09:52:36;
    11.65,    5.26,    0.37,   3.607,   2.805,  209.33,  198.20,   94.56,   12.77,  -0.005,  -0.009,   0.004,  -0.021, 1419.83,2022-03-14,09:52:36;
    11.63,    8.68,    0.37,   3.613,   2.810,  209.24,  198.12,   94.52,   12.76,  -0.004,  -0.008,   0.003,  -0.022, 1419.86,2022-03-14,09:52:37;
    11.63,    9.40,    0.37,   3.616,   2.811,  209.24,  198.12,   94.52,   12.76,  -0.004,  -0.008,   0.003,  -0.022, 1419.87,2022-03-14,09:52:37;
    11.65,    7.06,    0.37,   3.617,   2.819,  208.97,  197.86,   94.40,   12.74,  -0.004,  -0.008,   0.003,  -0.021, 1419.88,2022-03-14,09:52:37;
    11.68,    4.48,    0.36,   3.616,   2.819,  208.97,  197.86,   94.40,   12.74,  -0.004,  -0.008,   0.003,  -0.022, 1419.87,2022-03-14,09:52:37;
    11.67,    2.84,    0.35,   3.613,   2.809,  209.04,  197.93,   94.43,   12.75,  -0.004,  -0.008,   0.003,  -0.022, 1419.86,2022-03-14,09:52:37;
    11.65,    1.92,    0.36,   3.611,   2.809,  209.05,  197.94,   94.43,   12.75,  -0.004,  -0.008,   0.003,  -0.022, 1419.85,2022-03-14,09:52:37;
    11.65,    1.58,    0.35,   3.610,   2.806,  209.06,  197.95,   94.44,   12.75,  -0.004,  -0.008,   0.003,  -0.022, 1419.84,2022-03-14,09:52:37;
    11.68,    1.67,    0.37,   3.610,   2.805,  209.06,  197.95,   94.44,   12.75,  -0.004,  -0.008,   0.003,  -0.022, 1419.85,2022-03-14,09:52:37;
    11.65,    1.46,    0.36,   3.613,   2.801,  209.22,  198.10,   94.51,   12.77,  -0.004,  -0.008,   0.003,  -0.022, 1419.86,2022-03-14,09:52:37;
    11.68,    1.09,    0.36,   3.616,   2.800,  209.23,  198.11,   94.51,   12.77,  -0.004,  -0.008,   0.003,  -0.022, 1419.87,2022-03-14,09:52:38;
    11.68,    0.75,    0.36,   3.622,   2.812,  209.17,  198.05,   94.49,   12.76,  -0.004,  -0.008,   0.003,  -0.022, 1419.90,2022-03-14,09:52:38;
    11.65,    0.62,    0.36,   3.626,   2.814,  208.96,  197.85,   94.39,   12.75,  -0.004,  -0.008,   0.003,  -0.022, 1419.92,2022-03-14,09:52:38;
    11.67,    0.59,    0.37,   3.632,   2.813,  208.95,  197.84,   94.39,   12.75,  -0.005,  -0.009,   0.004,  -0.021, 1419.95,2022-03-14,09:52:38;
    11.67,    0.58,    0.35,   3.636,   2.822,  209.01,  197.90,   94.41,   12.75,  -0.004,  -0.008,   0.003,  -0.022, 1419.96,2022-03-14,09:52:38;
    11.67,    0.54,    0.36,   3.638,   2.822,  209.01,  197.90,   94.41,   12.75,  -0.004,  -0.008,   0.003,  -0.021, 1419.97,2022-03-14,09:52:38;
    11.67,    0.52,    0.37,   3.637,   2.811,  209.30,  198.18,   94.55,   12.77,  -0.003,  -0.006,   0.003,  -0.022, 1419.97,2022-03-14,09:52:38;
    11.67,    0.49,    0.37,   3.625,   2.811,  209.30,  198.18,   94.55,   12.77,  -0.004,  -0.008,   0.003,  -0.021, 1419.92,2022-03-14,09:52:38;
    11.63,    0.47,    0.36,   3.604,   2.804,  209.19,  198.07,   94.50,   12.76,  -0.004,  -0.008,   0.003,  -0.022, 1419.82,2022-03-14,09:52:39;
    11.68,    0.47,    0.37,   3.581,   2.804,  209.19,  198.07,   94.50,   12.76,  -0.004,  -0.008,   0.003,  -0.022, 1419.71,2022-03-14,09:52:39;
    11.68,    0.48,    0.36,   3.558,   2.792,  209.11,  198.00,   94.46,   12.76,  -0.004,  -0.008,   0.003,  -0.022, 1419.60,2022-03-14,09:52:39;
    11.70,    0.56,    0.37,   3.527,   2.787,  208.93,  197.83,   94.38,   12.75,  -0.004,  -0.008,   0.003,  -0.022, 1419.46,2022-03-14,09:52:39;
    11.67,    0.63,    0.37,   3.508,   2.778,  208.89,  197.79,   94.36,   12.75,  -0.005,  -0.010,   0.004,  -0.022, 1419.37,2022-03-14,09:52:39;
    11.67,    0.65,    0.36,   3.489,   2.778,  208.89,  197.79,   94.36,   12.75,  -0.004,  -0.008,   0.003,  -0.023, 1419.28,2022-03-14,09:52:39;
    11.65,    0.60,    0.37,   3.471,   2.772,  208.93,  197.83,   94.38,   12.76,  -0.003,  -0.006,   0.003,  -0.023, 1419.20,2022-03-14,09:52:39;
    11.65,    0.57,    0.37,   3.456,   2.770,  209.37,  198.24,   94.57,   12.79,  -0.004,  -0.008,   0.003,  -0.023, 1419.13,2022-03-14,09:52:39;
    11.65,    0.65,    0.37,   3.443,   2.769,  209.37,  198.24,   94.57,   12.79,  -0.003,  -0.006,   0.003,  -0.023, 1419.07,2022-03-14,09:52:39;
    11.70,    0.76,    0.37,   3.431,   2.775,  210.78,  199.58,   95.21,   12.87,  -0.005,  -0.010,   0.004,  -0.022, 1419.02,2022-03-14,09:52:40;
    11.68,    0.79,    0.36,   3.420,   2.775,  210.78,  199.58,   95.21,   12.87,  -0.004,  -0.008,   0.003,  -0.023, 1418.96,2022-03-14,09:52:40;
    11.68,    0.71,    0.37,   3.410,   2.772,  208.40,  197.32,   94.14,   12.73,  -0.003,  -0.006,   0.003,  -0.024, 1418.92,2022-03-14,09:52:40;
    11.67,    0.87,    0.37,   3.402,   2.772,  208.38,  197.30,   94.13,   12.72,  -0.004,  -0.008,   0.003,  -0.023, 1418.88,2022-03-14,09:52:40;
    11.67,    2.75,    0.37,   3.399,   2.784,  212.42,  201.14,   95.96,   12.94,   0.438,   0.771,   0.361,   0.266, 1419.34,2022-03-14,09:52:40;
    11.65,    4.83,    0.45,   3.376,   2.784,  213.46,  202.13,   96.43,   12.86,   2.228,   3.926,   1.986,   1.573, 1421.38,2022-03-14,09:52:40;
    11.67,    5.29,    0.53,   3.336,   2.784,  213.46,  202.13,   96.43,   12.76,   3.411,   6.019,   3.122,   2.483, 1422.69,2022-03-14,09:52:40;
    11.65,    4.75,    0.59,   3.306,   2.937,  213.86,  202.51,   96.62,   12.68,   4.047,   7.148,   3.748,   2.984, 1423.37,2022-03-14,09:52:40;
    11.67,    4.04,    0.66,   3.291,   2.936,  213.86,  202.51,   96.62,   12.66,   4.361,   7.708,   4.060,   3.235, 1423.71,2022-03-14,09:52:41;
    11.65,    3.42,    0.72,   3.284,   3.118,  213.85,  202.50,   96.62,   12.57,   4.663,   8.243,   4.362,   3.476, 1424.07,2022-03-14,09:52:41;
    11.63,    3.26,    0.79,   3.278,   3.119,  213.85,  202.50,   96.62,   12.56,   4.794,   8.476,   4.493,   3.581, 1424.21,2022-03-14,09:52:41;
    11.62,    3.23,    0.77,   3.274,   3.177,  214.22,  202.85,   96.79,   12.55,   4.884,   8.636,   4.584,   3.653, 1424.31,2022-03-14,09:52:41;
    11.65,    3.34,    0.78,   3.272,   3.178,  214.22,  202.85,   96.79,   12.55,   4.930,   8.719,   4.631,   3.691, 1424.37,2022-03-14,09:52:41;
    11.65,    3.41,    0.77,   3.271,   3.191,  214.45,  203.07,   96.90,   12.56,   4.956,   8.766,   4.657,   3.712, 1424.39,2022-03-14,09:52:41;
    11.65,    3.50,    0.78,   3.270,   3.191,  214.45,  203.07,   96.90,   12.56,   4.971,   8.792,   4.672,   3.724, 1424.41,2022-03-14,09:52:41;
    11.67,    3.59,    0.79,   3.268,   3.213,  214.53,  203.15,   96.94,   12.55,   4.978,   8.804,   4.679,   3.730, 1424.41,2022-03-14,09:52:41;
    11.65,    3.62,    0.81,   3.268,   3.214,  214.53,  203.15,   96.94,   12.55,   4.984,   8.815,   4.685,   3.734, 1424.42,2022-03-14,09:52:41;
    11.67,    3.57,    0.83,   3.267,   3.214,  214.54,  203.16,   96.94,   12.55,   4.987,   8.821,   4.688,   3.737, 1424.42,2022-03-14,09:52:42;
    11.65,    3.54,    0.83,   3.267,   3.214,  214.42,  203.04,   96.89,   12.54,   4.988,   8.823,   4.689,   3.738, 1424.42,2022-03-14,09:52:42;
    11.65,    3.57,    0.84,   3.264,   3.214,  214.42,  203.04,   96.89,   12.54,   4.990,   8.828,   4.692,   3.740, 1424.41,2022-03-14,09:52:42;
    11.68,    3.64,    0.83,   3.262,   3.199,  214.27,  202.90,   96.82,   12.54,   4.993,   8.832,   4.695,   3.742, 1424.40,2022-03-14,09:52:42;
    11.67,    3.84,    0.83,   3.260,   3.199,  214.26,  202.89,   96.81,   12.54,   4.994,   8.835,   4.696,   3.743, 1424.39,2022-03-14,09:52:42;
    11.67,    4.04,    0.83,   3.258,   3.209,  214.28,  202.91,   96.82,   12.54,   4.995,   8.838,   4.698,   3.745, 1424.39,2022-03-14,09:52:42;
    11.65,    4.06,    0.82,   3.257,   3.208,  214.28,  202.91,   96.82,   12.54,   5.005,   8.856,   4.708,   3.753, 1424.39,2022-03-14,09:52:42;
    11.67,    4.01,    0.81,   3.255,   3.211,  214.36,  202.98,   96.86,   12.54,   5.012,   8.869,   4.715,   3.759, 1424.40,2022-03-14,09:52:42;
    11.68,    4.01,    0.80,   3.255,   3.212,  214.36,  202.98,   96.86,   12.54,   5.020,   8.883,   4.723,   3.765, 1424.40,2022-03-14,09:52:43;
    11.67,    4.01,    0.80,   3.255,   3.212,  214.65,  203.26,   96.99,   12.56,   5.024,   8.891,   4.728,   3.769, 1424.41,2022-03-14,09:52:43;
    11.67,    4.03,    0.80,   3.255,   3.212,  214.67,  203.28,   97.00,   12.56,   5.030,   8.901,   4.733,   3.773, 1424.42,2022-03-14,09:52:43;
    11.65,    4.06,    0.79,   3.255,   3.211,  214.71,  203.32,   97.02,   12.56,   5.035,   8.909,   4.738,   3.777, 1424.43,2022-03-14,09:52:43;
    11.67,    4.04,    0.79,   3.255,   3.212,  214.77,  203.37,   97.05,   12.56,   5.037,   8.913,   4.740,   3.778, 1424.43,2022-03-14,09:52:43;
    11.65,    3.98,    0.79,   3.255,   3.211,  214.77,  203.37,   97.05,   12.56,   5.038,   8.915,   4.741,   3.779, 1424.43,2022-03-14,09:52:43;
    11.70,    3.92,    0.79,   3.254,   3.209,  214.58,  203.19,   96.96,   12.55,   5.038,   8.915,   4.742,   3.780, 1424.43,2022-03-14,09:52:43;
    11.70,    3.92,    0.81,   3.255,   3.209,  214.58,  203.19,   96.96,   12.55,   5.038,   8.915,   4.741,   3.780, 1424.43,2022-03-14,09:52:43;
    11.67,    4.00,    0.84,   3.257,   3.219,  214.65,  203.26,   96.99,   12.55,   5.042,   8.921,   4.745,   3.782, 1424.44,2022-03-14,09:52:43;
    11.68,    4.15,    0.86,   3.258,   3.218,  214.65,  203.26,   96.99,   12.55,   5.049,   8.934,   4.752,   3.789, 1424.46,2022-03-14,09:52:44;
